"1002.1962","Scott Daniel","Scott F. Daniel, Eric V. Linder, Tristan L. Smith, Robert R. Caldwell,
  Asantha Cooray, Alexie Leauthaud, Lucas Lombriser","Testing General Relativity with Current Cosmological Data","11 pages; 7 figures; typographical errors corrected; this is the
  published version","Phys.Rev.D81:123508,2010","10.1103/PhysRevD.81.123508",,"astro-ph.CO gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Deviations from general relativity, such as could be responsible for the
cosmic acceleration, would influence the growth of large scale structure and
the deflection of light by that structure. We clarify the relations between
several different model independent approaches to deviations from general
relativity appearing in the literature, devising a translation table. We
examine current constraints on such deviations, using weak gravitational
lensing data of the CFHTLS and COSMOS surveys, cosmic microwave background
radiation data of WMAP5, and supernova distance data of Union2. Markov Chain
Monte Carlo likelihood analysis of the parameters over various redshift ranges
yields consistency with general relativity at the 95% confidence level.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 18:28:08 GMT""},{""version"":""v2"",""created"":""Thu, 10 Jun 2010 01:40:15 GMT""}]","2014-11-20"
"1002.2179","Lukas Dreher","L. Dreher, D. Donhauser, J. Daeubler, M. Glunk, C. Rapp, W. Schoch, R.
  Sauer, W. Limmer","Strain, magnetic anisotropy, and anisotropic magnetoresistance in
  (Ga,Mn)As on high-index substrates: application to (113)A-oriented layers","12 pages, 10 figures",,"10.1103/PhysRevB.81.245202",,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Based on a detailed theoretical examination of the lattice distortion in
high-index epilayers in terms of continuum mechanics, expressions are deduced
that allow the calculation and experimental determination of the strain tensor
for (hhl)-oriented (Ga,Mn)As layers. Analytical expressions are derived for the
strain-dependent free-energy density and for the resistivity tensor for
monoclinic and orthorhombic crystal symmetry, phenomenologically describing the
magnetic anisotropy (MA) and anisotropic magnetoresistance (AMR) by appropriate
anisotropy and resistivity parameters, respectively. Applying the results to
(113)A orientation with monoclinic crystal symmetry, the expressions are used
to determine the strain tensor and the shear angle of a series of
(113)A-oriented (Ga,Mn)As layers by high-resolution x-ray diffraction and to
probe the MA and AMR at 4.2 K by means of angle-dependent magnetotransport.
Whereas the transverse resistivity parameters are nearly unaffected by the
magnetic field, the parameters describing the longitudinal resistivity are
strongly field dependent.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:07:48 GMT""},{""version"":""v2"",""created"":""Mon, 15 Feb 2010 10:21:12 GMT""}]","2015-05-18"
"1002.2180","Leonel Robert","Leonel Robert","Nuclear dimension and n-comparison","changed introduction, added lemma",,,,"math.OA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  It is shown that if a C*-algebra has nuclear dimension $n$ then its Cuntz
semigroup has the property of $n$-comparison. It then follows from results by
Ortega, Perera, and Rordam that $\sigma$-unital C*-algebras of finite nuclear
dimension (and even of nuclear dimension at most $\omega$) are stable if and
only if they have no non-zero unital quotients and no non-zero bounded traces.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 20:53:06 GMT""},{""version"":""v2"",""created"":""Mon, 8 Mar 2010 18:26:41 GMT""}]","2010-03-09"
"1002.2181","Giuseppe Nistic\'o","G. Nistico', V. Bothmer, S. Patsourakos, G. Zimbardo","Observational features of equatorial coronal hole jets","9 pages, 8 figures, 1 table, accepted for publication in Annales
  Geophysicae, Special Issue:'Three eyes on the Sun-multi-spacecraft studies of
  the corona and impacts on the heliosphere'",,"10.5194/angeo-28-687-2010",,"astro-ph.SR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Collimated ejections of plasma called ""coronal hole jets"" are commonly
observed in polar coronal holes. However, such coronal jets are not only a
specific features of polar coronal holes but they can also be found in coronal
holes appearing at lower heliographic latitudes. In this paper we present some
observations of ""equatorial coronal hole jets"" made up with data provided by
the STEREO/SECCHI instruments during a period comprising March 2007 and
December 2007. The jet events are selected by requiring at least some
visibility in both COR1 and EUVI instruments. We report 15 jet events, and we
discuss their main features. For one event, the uplift velocity has been
determined as about 200 km/s, while the deceleration rate appears to be about
0.11 km/s2, less than solar gravity. The average jet visibility time is about
30 minutes, consistent with jet observed in polar regions. On the basis of the
present dataset, we provisionally conclude that there are not substantial
physical differences between polar and equatorial coronal hole jets.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:21:37 GMT""}]","2015-05-18"
"1002.2182","Rdv Ijcsis","T. Balakumaran, I.L.A. Vennila, C. Gowri Shankar","Detection of Microcalcification in Mammograms Using Wavelet Transform
  and Fuzzy Shell Clustering","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 121-125, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Microcalcifications in mammogram have been mainly targeted as a reliable
earliest sign of breast cancer and their early detection is vital to improve
its prognosis. Since their size is very small and may be easily overlooked by
the examining radiologist, computer-based detection output can assist the
radiologist to improve the diagnostic accuracy. In this paper, we have proposed
an algorithm for detecting microcalcification in mammogram. The proposed
microcalcification detection algorithm involves mammogram quality enhancement
using multirresolution analysis based on the dyadic wavelet transform and
microcalcification detection by fuzzy shell clustering. It may be possible to
detect nodular components such as microcalcification accurately by introducing
shape information. The effectiveness of the proposed algorithm for
microcalcification detection is confirmed by experimental results.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:22:25 GMT""}]","2010-02-11"
"1002.2183","Adam R. Hinkle","Adam R. Hinkle, Sachin Goyal, and Harish J. Palanthandalam-Madapusi","Constitutive-law Modeling of Microfilaments from their
  Discrete-Structure Simulations - A Method based on an Inverse Approach
  Applied to a Static Rod Model","25 pages. Submitted to ASME Journal of Applied Mechanics",,,,"physics.comp-ph physics.bio-ph q-bio.BM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Twisting and bending deformations are crucial to the biological functions of
microfilaments such as DNA molecules. Although continuum-rod models have
emerged as efficient tools to describe the nonlinear dynamics of these
deformations, a major roadblock in the continuum-mechanics-based description of
microfilaments is the accurate modeling of the constitutive law, which follows
from its atomistic structure and bond-stiffnesses. Since first-principle
derivation of the constitutive law from atomistic structure is impractical and
so are direct experimental measurements due to the small length-scales, a
natural alternative is to estimate the constitutive law from discrete-structure
simulations such as molecular-dynamics (MD) simulations. In this paper, we
present a two-step inverse method for estimating the constitutive law using rod
theory and data generated from discrete-structure simulations. We illustrate
the method on a filament with an artificial and simplistic discrete-structure.
We simulate its deformation in response to a prescribed loading using a
multi-body dynamics (MBD) solver. Using data generated from the MBD solver, we
first estimate the curvature of the filament and subsequently use it in the
two-step method to estimate the effective constitutive-law relationship between
the restoring moment and curvature. Finally, we also illustrate how the
estimated constitutive law can be tested under independent loading conditions.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:24:22 GMT""},{""version"":""v2"",""created"":""Sun, 25 Jul 2010 03:37:57 GMT""},{""version"":""v3"",""created"":""Thu, 2 Dec 2010 02:18:03 GMT""}]","2015-03-13"
"1002.2184","Rdv Ijcsis","V. Ashok, T. Balakumaran, C. Gowrishankar, I.L.A. Vennila, A. Nirmal
  kumar","The Fast Haar Wavelet Transform for Signal & Image Processing","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 126-130, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.MM cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A method for the design of Fast Haar wavelet for signal processing and image
processing has been proposed. In the proposed work, the analysis bank and
synthesis bank of Haar wavelet is modified by using polyphase structure.
Finally, the Fast Haar wavelet was designed and it satisfies alias free and
perfect reconstruction condition. Computational time and computational
complexity is reduced in Fast Haar wavelet transform.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:27:25 GMT""}]","2010-02-11"
"1002.2185","Emilie David-Guillou","E. David-Guillou","Schwartz functions, tempered distributions, and Kernel Theorem on
  solvable Lie groups","36 pages",,,,"math.FA math.GR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let G be a solvable Lie group endowed with right Haar measure. We define and
study a dense Frechet *-subalgebra S of L1(G), consisting of smooth functions
rapidly-decreasing at infinity on G. When G is nilpotent, we recover the
classical Schwartz algebra introduced by R. Howe and other authors. We develop
a distribution theory for S, and we generalize the classical Kernel Theorem of
L. Schwartz to our setting.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:32:23 GMT""}]","2010-02-11"
"1002.2186","Rdv Ijcsis","K. K. Guatam, Anurag Rai","A Survivability Strategy in Route Optimization Mobile Network by Memetic
  Algorithm","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 131-134, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.NI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The capability to provide network service even under a significant network
system element disruption is the backbone for the survival of route optimize of
mobile network Technology in today s world. Keeping this view in mind, the
present paper highlights a new method based on memetic algorithm.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:33:56 GMT""}]","2010-02-11"
"1002.2187","Rdv Ijcsis","M. A. Alim, M. M. Rahman, M. M. Hossain, A. Al Nahid","Analysis of Large Scale Propagation Models for Mobile Communications in
  Urban Area","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 135-139, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.NI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Channel properties influence the development of wireless communication
systems. Unlike wired channels that are stationary and predictable, radio
channels are extremely random and dont offer easy analysis. A Radio Propagation
Model (RPM), also known as the Radio Wave Propagation Model (RWPM), is an
empirical mathematical formulation for the characterization of radio wave
propagation as a function of frequency. In mobile radio systems, path loss
models are necessary for proper planning, interference estimations, frequency
assignments and cell parameters which are the basic for network planning
process as well as Location Based Services (LBS) techniques. Propagation models
that predict the mean signal strength for an arbitrary transmitter receiver (T
R) separation distance which is useful in estimating the radio coverage area of
a transmitter are called large scale propagation models, since they
characterize signal strength over large TR separation distances. In this paper,
the large scale propagation performance of Okumura, Hata, and Lee models has
been compared varying Mobile Station (MS) antenna height, Transmitter Receiver
(TR) distance and Base Station (BS) antenna height, considering the system to
operate at 900 MHz. Through the MATLAB simulation it is turned out that the
Okumura model shows the better performance than that of the other large scale
propagation models.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:38:10 GMT""}]","2010-02-11"
"1002.2188","Michael Paolone","M. Paolone, S.P. Malace, S. Strauch, I. Albayrak, J. Arrington, B.L.
  Berman, E.J. Brash, B. Briscoe, A. Camsonne, J.-P. Chen, M.E. Christy, E.
  Chudakov, E. Cisbani, B. Craver, F. Cusanno, R. Ent, F. Garibaldi, R. Gilman,
  O. Glamazdin, J. Glister, D.W. Higinbotham, C.E. Hyde-Wright, Y. Ilieva, C.W.
  de Jager, X. Jiang, M.K. Jones, C.E. Keppel, E. Khrosinkova, E. Kuchina, G.
  Kumbartzki, B. Lee, R. Lindgren, D.J. Margaziotis, D. Meekins, R. Michaels,
  K. Park, L. Pentchev, C.F. Perdrisat, E. Piasetzky, V.A. Punjabi, A.J.R.
  Puckett, X. Qian, Y. Qiang, R.D. Ransome, A. Saha, A.J. Sarty, E. Schulte, P.
  Solvignon, R.R. Subudi, L. Tang, D. Tedeschi, V. Tvaskis, J.M. Udias, P.E.
  Ulmer, J.R. Vignote, F.R. Wesselmann, B. Wojteskhowski, X. Zhan","Polarization Transfer in the 4He(e,e'p)3H Reaction at Q^2 = 0.8 and 1.3
  (GeV/c)^2",,"Phys.Rev.Lett.105:072001,2010","10.1103/PhysRevLett.105.072001",,"nucl-ex","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Proton recoil polarization was measured in the quasielastic 4He(e,e'p)3H
reaction at Q^2 = 0.8 (GeV/c)^2 and 1.3 (GeV/c)^2 with unprecedented precision.
The polarization-transfer coefficients are found to differ from those of the
1H(e,e' p) reaction, contradicting a relativistic distorted-wave approximation,
and favoring either the inclusion of medium-modified proton form factors
predicted by the quark-meson coupling model or a spin-dependent charge-exchange
final-state interaction. For the first time, the polarization-transfer ratio is
studied as a function of the virtuality of the proton.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 20:45:26 GMT""},{""version"":""v2"",""created"":""Tue, 16 Feb 2010 22:13:00 GMT""},{""version"":""v3"",""created"":""Fri, 19 Feb 2010 22:41:50 GMT""},{""version"":""v4"",""created"":""Tue, 4 May 2010 19:33:00 GMT""},{""version"":""v5"",""created"":""Thu, 27 May 2010 13:59:20 GMT""},{""version"":""v6"",""created"":""Wed, 14 Jul 2010 19:42:12 GMT""},{""version"":""v7"",""created"":""Thu, 15 Jul 2010 18:07:55 GMT""},{""version"":""v8"",""created"":""Mon, 23 Aug 2010 14:41:32 GMT""}]","2010-08-24"
"1002.2189","Rdv Ijcsis","Foez Ahmed, Sateesh Kumar Pradhan, Nayeema Islam, Sumon Kumar Debnath","Performance Evaluation of TCP over Mobile Ad hoc Networks","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 140-146, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.NI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  With the proliferation of mobile computing devices, the demand for continuous
network connectivity regardless of physical location has spurred interest in
the use of mobile ad hoc networks. Since Transmission Control Protocol (TCP) is
the standard network protocol for communication in the internet, any wireless
network with Internet service need to be compatible with TCP. TCP is tuned to
perform well in traditional wired networks, where packet losses occur mostly
because of congestion. However, TCP connections in Ad-hoc mobile networks are
plagued by problems such as high bit error rates, frequent route changes,
multipath routing and temporary network partitions. The throughput of TCP over
such connection is not satisfactory, because TCP misinterprets the packet loss
or delay as congestion and invokes congestion control and avoidance algorithm.
In this research, the performance of TCP in Adhoc mobile network with high Bit
Error rate (BER) and mobility is studied and investigated. Simulation model is
implemented and experiments are performed using the Network Simulatior 2 (NS2).
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:42:53 GMT""}]","2010-02-11"
"1002.2190","Dmitry Panchenko","Dmitry Panchenko","The Ghirlanda-Guerra identities for mixed p-spin model",,"C.R.Acad.Sci.Paris, Ser. I 348 (2010) 189-192.",,,"math.PR math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show that, under the conditions known to imply the validity of the Parisi
formula, if the generic Sherrington-Kirkpatrick Hamiltonian contains a $p$-spin
term then the Ghirlanda-Guerra identities for the $p$th power of the overlap
hold in a strong sense without averaging. This implies strong version of the
extended Ghirlanda-Guerra identities for mixed $p$-spin models than contain
terms for all even $p\geq 2$ and $p=1.$
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:45:52 GMT""}]","2010-02-26"
"1002.2191","Rdv Ijcsis","S. Sumathi, S. K. Srivatsa, M. Uma Maheswari","Vision Based Game Development Using Human Computer Interaction","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 147-153, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.HC cs.CV cs.MM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A Human Computer Interface (HCI) System for playing games is designed here
for more natural communication with the machines. The system presented here is
a vision-based system for detection of long voluntary eye blinks and
interpretation of blink patterns for communication between man and machine.
This system replaces the mouse with the human face as a new way to interact
with the computer. Facial features (nose tip and eyes) are detected and tracked
in realtime to use their actions as mouse events. The coordinates and movement
of the nose tip in the live video feed are translated to become the coordinates
and movement of the mouse pointer on the application. The left or right eye
blinks fire left or right mouse click events. The system works with inexpensive
USB cameras and runs at a frame rate of 30 frames per second.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:46:07 GMT""}]","2010-02-11"
"1002.2192","Lajos Soukup","Barnab\'as Farkas, Lajos Soukup","More on cardinal invariants of analytic P-ideals",,"Comment. Math. Univ. Carolin., 50(2009), 281-295",,,"math.LO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Given an ideal $I$ on $\omega$ let $a(I) $ ($\bar{a}(I)$) be minimum of the
cardinalities of infinite (uncountable) maximal $I$-almost disjoint subsets of
$[{\omega}]^{\omega}$, and denote $b_I$ and$d_I$ the unbounding and dominating
numbers of $(\omega^\omega,\le_I)$.
  We show that (1) $a(I)>omega$ if $I$ is a summable ideal; (2) $a(Z)=\omega$
and $\bar{a}(Z)\le a$ if $Z$ is a tall density ideal, (3) $b\le \bar{a}(I)$,
and $b_I=b$ and $d_I=d$, for any analytic P-ideal $I$ on $\omega$. Given an
analytic $P$-ideal $I$ we investigate the relationship between the Sack, the
$I$-bounding, $I$-dominating and ${\omega}^{\omega}$-bounding properties of a
given poset $P$. For example, for the density zero ideal $Z$ we can prove: (i)
a poset $P$ is $Z$-bounding iff it has the Sacks property, (ii) if $P$ adds a
slalom capturing all ground model reals then $P$ is $Z$-dominating.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 20:00:10 GMT""}]","2010-02-11"
"1002.2193","Rdv Ijcsis","Ismail I. Amr, Mohamed Amin, Passent El Kafrawy, Amr M. Sauber","Using Statistical Moment Invariants and Entropy in Image Retrieval","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 160-164, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.MM cs.IR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Although content-based image retrieval (CBIR) is not a new subject, it keeps
attracting more and more attention, as the amount of images grow tremendously
due to internet, inexpensive hardware and automation of image acquisition. One
of the applications of CBIR is fetching images from a database. This paper
presents a new method for automatic image retrieval using moment invariants and
image entropy, our technique could be used to find semi or perfect matches
based on query by example manner, experimental results demonstrate that the
purposed technique is scalable and efficient.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:52:12 GMT""}]","2010-02-11"
"1002.2194","Rdv Ijcsis","Bhaskar Nandi, Subhabrata Barman, Soumen Paul","Genetic Algorithm Based Optimization of Clustering in Ad Hoc Networks","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 165-169, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.NI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper, we have to concentrate on implementation of Weighted
Clustering Algorithm with the help of Genetic Algorithm (GA).Here we have
developed new algorithm for the implementation of GA-based approach with the
help of Weighted Clustering Algorithm (WCA) (4). ClusterHead chosen is a
important thing for clustering in adhoc networks. So, we have shown the
optimization technique for the minimization of ClusterHeads(CH) based on some
parameter such as degree difference, Battery power (Pv), degree of mobility,
and sum of the distances of a node in adhoc networks. ClusterHeads selection of
adhoc networks is an important thing for clustering. Here, we have discussed
the performance comparison between deterministic approach and GA based
approach. In this performance comparison, we have seen that GA does not always
give the good result compare to deterministic WCA algorithm. Here we have seen
connectivity (connectivity can be measured by the probability that a node is
reachable to any other node.) is better than the deterministic WCA algorithm
(4).
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 19:56:31 GMT""}]","2010-02-11"
"1002.2195","Rdv Ijcsis","S. Narmadha, Dr. V. Selladurai, G. Sathish","Multi Product Inventory Optimization using Uniform Crossover Genetic
  Algorithm","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 170-179, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.NE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Inventory management is considered to be an important field in Supply Chain
Management because the cost of inventories in a supply chain accounts for about
30 percent of the value of the product. The service provided to the customer
eventually gets enhanced once the efficient and effective management of
inventory is carried out all through the supply chain. The precise estimation
of optimal inventory is essential since shortage of inventory yields to lost
sales, while excess of inventory may result in pointless storage costs. Thus
the determination of the inventory to be held at various levels in a supply
chain becomes inevitable so as to ensure minimal cost for the supply chain. The
minimization of the total supply chain cost can only be achieved when
optimization of the base stock level is carried out at each member of the
supply chain. This paper deals with the problem of determination of base stock
levels in a ten member serial supply chain with multiple products produced by
factories using Uniform Crossover Genetic Algorithms. The complexity of the
problem increases when more distribution centers and agents and multiple
products were involved. These considerations leading to very complex inventory
management process has been resolved in this work.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 20:00:15 GMT""}]","2010-02-11"
"1002.2196","Rdv Ijcsis","S. Narmadha, Dr. V. Selladurai, G. Sathish","Efficient Inventory Optimization of Multi Product, Multiple Suppliers
  with Lead Time using PSO","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 180-189, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.NE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  With information revolution, increased globalization and competition, supply
chain has become longer and more complicated than ever before. These
developments bring supply chain management to the forefront of the managements
attention. Inventories are very important in a supply chain. The total
investment in inventories is enormous, and the management of inventory is
crucial to avoid shortages or delivery delays for the customers and serious
drain on a companys financial resources. The supply chain cost increases
because of the influence of lead times for supplying the stocks as well as the
raw materials. Practically, the lead times will not be same through out all the
periods. Maintaining abundant stocks in order to avoid the impact of high lead
time increases the holding cost. Similarly, maintaining fewer stocks because of
ballpark lead time may lead to shortage of stocks. This also happens in the
case of lead time involved in supplying raw materials. A better optimization
methodology that utilizes the Particle Swarm Optimization algorithm, one of the
best optimization algorithms, is proposed to overcome the impasse in
maintaining the optimal stock levels in each member of the supply chain. Taking
into account the stock levels thus obtained from the proposed methodology, an
appropriate stock levels to be maintained in the approaching periods that will
minimize the supply chain inventory cost can be arrived at.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 20:03:20 GMT""}]","2010-02-11"
"1002.2197","Rdv Ijcsis","Mrs. R. Jeevarathinam, Dr. Antony Selvadoss Thanamani,","Test Case Generation using Mutation Operators and Fault Classification","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 190-195, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.SE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Software testing is the important phase of software development process. But,
this phase can be easily missed by software developers because of their limited
time to complete the project. Since, software developers finish their software
nearer to the delivery time; they dont get enough time to test their program by
creating effective test cases. . One of the major difficulties in software
testing is the generation of test cases that satisfy the given adequacy
criterion Moreover, creating manual test cases is a tedious work for software
developers in the final rush hours. A new approach which generates test cases
can help the software developers to create test cases from software
specifications in early stage of software development (before coding) and as
well as from program execution traces from after software development (after
coding). Heuristic techniques can be applied for creating quality test cases.
Mutation testing is a technique for testing software units that has great
potential for improving the quality of testing, and to assure the high
reliability of software. In this paper, a mutation testing based test cases
generation technique has been proposed to generate test cases from program
execution trace, so that the test cases can be generated after coding. The
paper details about the mutation testing implementation to generate test cases.
The proposed algorithm has been demonstrated for an example.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 20:08:36 GMT""}]","2010-02-11"
"1002.2198","Tuneyoshi Kamae","A.A. Abdo, et al. (Fermi Large Area Telescope Collaboration)","Observation of Supernova Remnant IC443 with the Fermi Large Area
  Telescope","To appear in The Astrophysical Journal v712 (March 2010)",,"10.1088/0004-637X/712/1/459",,"astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report observation of the supernova remnant IC443 (G189.1+3.0) with the
Fermi Gamma-ray Space Telescope Large Area Telescope (LAT) in the energy band
between 200MeV and 50GeV. IC443 is a shell-type supernova remnant with mixed
morphology located off the outer Galactic plane where high-energy emission has
been detected in the X-ray, GeV and TeV gamma-ray bands. Past observations
suggest IC443 has been interacting with surrounding interstellar matter.
Proximity between dense shocked molecular clouds and GeV-TeV gamma-ray emission
regions detected by EGRET, MAGIC and VERITAS suggests an interpretation that
cosmic-ray (CR) particles are accelerated by the SNR. With the high gamma-ray
statistics and broad energy coverage provided by the LAT, we accurately
characterize the gamma-ray emission produced by the CRs accelerated at IC443.
The emission region is extended in the energy band with theta_68 = 0.27 deg +/-
0.01 deg (stat) +/- 0.03 deg (sys) for an assumed 2-dimensional Gaussian
profile and overlaps almost completely with the extended source region of
VERITAS. Its centroid is displaced significantly from the known pulsar wind
nebula (PWN) which suggests the PWN is not the major contributor in the present
energy band. The observed spectrum changes its power-law slope continuously and
continues smoothly to the MAGIC and VERITAS data points. The combined gamma-ray
spectrum (200MeV <E< 2TeV) is reproduced well by decays of neutral pions
produced by a broken power-law proton spectrum with a break around 70GeV.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 20:09:30 GMT""}]","2015-05-18"
"1002.2199","Rdv Ijcsis","K. Angayarkkani, N. Radhakrishnan","An Intelligent System For Effective Forest Fire Detection Using Spatial
  Data","IEEE format, International Journal of Computer Science and
  Information Security, IJCSIS January 2010, ISSN 1947 5500,
  http://sites.google.com/site/ijcsis/","International Journal of Computer Science and Information
  Security, IJCSIS, Vol. 7, No. 1, pp. 202-208, January 2010, USA",,"Journal of Computer Science, ISSN 19475500","cs.OH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The explosive growth of spatial data and extensive utilization of spatial
databases emphasize the necessity for the automated discovery of spatial
knowledge. In modern times, spatial data mining has emerged as an area of
voluminous research. Forest fires are a chief environmental concern, causing
economical and ecological damage while endangering human lives across the
world. The fast or early detection of forest fires is a vital element for
controlling such phenomenon. The application of remote sensing is at present a
significant method for forest fires monitoring, particularly in vast and remote
areas. Different methods have been presented by researchers for forest fire
detection. The motivation behind this research is to obtain beneficial
information from images in the forest spatial data and use the same in the
determination of regions at the risk of fires by utilizing Image Processing and
Artificial Intelligence techniques. This paper presents an intelligent system
to detect the presence of forest fires in the forest spatial data using
Artificial Neural Networks. The digital images in the forest spatial data are
converted from RGB to XYZ color space and then segmented by employing
anisotropic diffusion to identify the fire regions. Subsequently, Radial Basis
Function Neural Network is employed in the design of the intelligent system,
which is trained with the color space values of the segmented fire regions.
Extensive experimental assessments on publicly available spatial data
illustrated the efficiency of the proposed system in effectively detecting
forest fires.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 20:15:14 GMT""}]","2010-02-11"
